,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
5523,"SAP,168,QCI,AGILE,中,查詢,BOM,顯示,一個,主力,SAP,中,查詢,BOM,卻,出現,兩個,主力",0,BPM平台系統,4,"[9.8117208e-01 3.2599215e-05 4.8733229e-05 2.3289678e-05 8.5566239e-03
 9.0738162e-03 1.0869096e-03 5.9380154e-06]"
1122,"BPM,平台,系統,SI,申單,同事,產假,有設,代理人,代理人,收不到,信件,卡關,問題,詢問",5,SAP-2X8(QSMC),0,"[3.5522135e-03 1.3802825e-01 2.4496190e-01 3.2861527e-02 1.4646455e-04
 3.7890804e-01 1.8120329e-01 2.0338289e-02]"
4921,"SAP,168,QCI,透過,遠端,VPN,無法,登入",0,BPM平台系統,4,"[9.8610270e-01 3.0253070e-05 4.1372459e-05 1.6773873e-05 2.3198011e-03
 1.0568204e-02 9.1647421e-04 4.3761684e-06]"
6355,"SAP,2X8,QSMC,user,說,ECN,昨天,下午,已,release,現在,還沒,看到,資料,解決",6,內部資訊系統,5,"[1.6613572e-03 6.5454364e-02 8.4151022e-02 6.8721496e-02 2.0422153e-04
 1.2123428e-02 7.6753747e-01 1.4664046e-04]"
4121,"內部,資訊,系統,問題,薪資,信件,無法,開啟",5,SAP-2X8(QSMC),6,"[6.4971372e-03 1.1169618e-02 2.2003954e-02 1.8642761e-03 9.3410592e-05
 9.1350889e-01 4.4137239e-02 7.2548818e-04]"
6455,"SAP,168,QCI,品保,部,目前,需要,整理,資產,需要,ZF47,執行,權限,使用,新增,tcode,權限",5,SAP-2X8(QSMC),4,"[2.2201553e-01 7.8747943e-03 1.3435692e-02 2.0082304e-03 2.9435249e-03
 6.0931635e-01 1.4220789e-01 1.9802677e-04]"
2033,"CAMP,安裝,新版,CAMP,後,IOS,出現,相容,錯誤,訊息,導致,無法,開啟,CAMP",2,GOC,1,"[3.0604837e-04 2.4782486e-01 3.0015650e-01 2.3883830e-01 1.0523454e-04
 1.0010536e-02 1.9277658e-01 9.9819172e-03]"
6434,"SAP,168,QCI,ZVP2,無法,上傳,檔案",0,BPM平台系統,4,"[9.80081081e-01 1.80618008e-05 2.93430421e-05 1.44798305e-05
 1.31648388e-02 6.06678240e-03 6.19289349e-04 6.14335522e-06]"
14283,"網管,開機,出現,問題,10,19,早上,開機,約,40,分鐘,包含,系統,自行,回復,這種,情形,10,月份,發生,次",3,R&D資訊系統,7,"[6.7172761e-05 2.8687688e-02 1.1704753e-02 9.1582382e-01 1.0466888e-04
 2.2615593e-04 4.1990623e-02 1.3951325e-03]"
2375,"BPM,平台,系統,APP24,無法,抽單,抽單",2,GOC,0,"[5.4696621e-04 2.7476570e-01 4.3263292e-01 8.0175534e-02 1.0550588e-04
 4.3158978e-02 1.4173499e-01 2.6879413e-02]"
3517,"BPM,平台,系統,BPM,系統,錯誤",6,內部資訊系統,0,"[7.3024287e-04 8.4975295e-02 9.1820352e-02 1.8223095e-01 1.3585450e-04
 5.4859514e-03 6.3435590e-01 2.6544146e-04]"
3480,"SAP,168,QCI,user,想問,accounting,document,中,refenence,number,系統,自動,帶出",0,BPM平台系統,4,"[9.8691934e-01 2.6021195e-05 3.7246704e-05 1.7020257e-05 4.3153665e-03
 7.8017102e-03 8.7930687e-04 4.0591922e-06]"
1336,"SAP,168,QCI,user,無法,登錄",0,BPM平台系統,4,"[9.8664260e-01 1.7931068e-05 2.7486032e-05 1.2871293e-05 6.5119490e-03
 6.1725499e-03 6.1019871e-04 4.4560038e-06]"
2201,"內部,資訊,系統,電腦,問題,ˊ,無法,進,桌面",5,SAP-2X8(QSMC),6,"[5.9596957e-03 1.1548011e-02 2.2270691e-02 1.7899560e-03 8.8448876e-05
 9.2024052e-01 3.7112199e-02 9.9049206e-04]"
4982,"內部,資訊,系統,新人,線上,課程,問題",5,SAP-2X8(QSMC),6,"[6.1295391e-03 3.3881281e-02 6.7238569e-02 6.0354741e-03 1.2211902e-04
 8.0261642e-01 7.9956129e-02 4.0204846e-03]"
1655,"BPM,平台,系統,無法,填單,出現,網頁,錯誤",2,GOC,0,"[3.9360859e-04 2.5903776e-01 3.7625596e-01 1.2704633e-01 9.3599250e-05
 1.9046929e-02 2.0857607e-01 9.5496727e-03]"
177,"SAP,2X8,QSMC,268,第二層,LOGIN,無法,順利,登入",6,內部資訊系統,5,"[0.00310081 0.1847503  0.3006601  0.04423993 0.00040809 0.15963945
 0.30134013 0.00586119]"
4842,"SAP,2X8,QSMC,order,balance,report,無法,轉成,excel,檔",2,GOC,5,"[1.9343578e-03 2.1545853e-01 3.4918150e-01 5.4129548e-02 3.0641802e-04
 1.0390901e-01 2.6687640e-01 8.2042282e-03]"
5135,"SAP,168,QCI,ZV24,Down,load,excel,要裝,巨集,for,invocie,format",0,BPM平台系統,4,"[9.8283768e-01 1.7298980e-05 2.7661385e-05 1.3532284e-05 1.0679911e-02
 5.8183381e-03 6.0014031e-04 5.3030094e-06]"
7768,"SAP,168,QCI,新增,印表機,設定,聯絡,電話",0,BPM平台系統,4,"[9.8686635e-01 2.8023007e-05 3.8662311e-05 1.5900441e-05 2.3980211e-03
 9.7846622e-03 8.6411252e-04 4.1885150e-06]"
622,"BPM,平台,系統,申單,出現,錯誤,訊息,無法,傳送",6,內部資訊系統,0,"[1.5485345e-03 4.8263524e-02 6.0694639e-02 6.5781832e-02 1.7131120e-04
 9.7660562e-03 8.1369376e-01 8.0411723e-05]"
7916,"SAP,168,QCI,無法,列印,NB4,發票",0,BPM平台系統,4,"[9.4047296e-01 2.0220481e-05 3.6202862e-05 1.9648385e-05 5.2569058e-02
 6.1822440e-03 6.8774179e-04 1.2004289e-05]"
9790,"SAP,168,QCI,SAP34,無法,登入",0,BPM平台系統,4,"[8.4829432e-01 1.8812934e-05 3.6225963e-05 2.0926667e-05 1.4552291e-01
 5.4694833e-03 6.1812403e-04 1.9161387e-05]"
2298,"SAP,168,QCI,SAP34,無法,登入",0,BPM平台系統,4,"[8.4829432e-01 1.8812934e-05 3.6225963e-05 2.0926667e-05 1.4552291e-01
 5.4694833e-03 6.1812403e-04 1.9161387e-05]"
19513,"BPM,平台,系統,無法,列出,所有,未,簽核,表單",2,GOC,0,"[3.4435056e-04 2.7763653e-01 4.0528142e-01 1.2025307e-01 8.5430809e-05
 2.1283569e-02 1.5795106e-01 1.7164597e-02]"
6067,"SAP,168,QCI,USER,反應,PO,數量,更改,系統,出現,ERROR,相關,同仁",0,BPM平台系統,4,"[9.8502654e-01 3.4530785e-05 4.8467613e-05 2.2202919e-05 4.5812200e-03
 9.1200368e-03 1.1626782e-03 4.3869618e-06]"
1928,"BPM,平台,系統,核示,申單,異常,APP75",2,GOC,0,"[2.5717064e-04 2.9248190e-01 3.9737979e-01 1.4788610e-01 8.0048310e-05
 1.7538281e-02 1.0543781e-01 3.8938858e-02]"
5716,"SAP,168,QCI,台北,財務,反應,無法,使用,168,登入",0,BPM平台系統,4,"[9.7889781e-01 2.0093234e-05 3.2483389e-05 1.6076994e-05 1.3810820e-02
 6.5300683e-03 6.8622036e-04 6.4356409e-06]"
1328,"BPM,平台,系統,電腦,外帶,證申單,提示,已,過期,詢問,重新,開單",2,GOC,0,"[4.3820296e-04 2.7446228e-01 4.2088413e-01 9.6578903e-02 9.3696559e-05
 3.0755786e-02 1.5796997e-01 1.8817041e-02]"
5706,"SAP,168,QCI,CSAP32",0,BPM平台系統,4,"[5.6401420e-01 1.4944516e-05 3.0770847e-05 1.9366624e-05 4.3152988e-01
 3.9082244e-03 4.5290560e-04 2.9673110e-05]"
5844,"SAP,168,QCI,無法,下載,資料",0,BPM平台系統,4,"[9.6754140e-01 1.8066097e-05 3.0930907e-05 1.6069393e-05 2.5921542e-02
 5.8391122e-03 6.2474312e-04 8.2169572e-06]"
6300,"BPM,平台,系統,急,MRO,MRO2,快遞,寄件,出差旅費,申,表單,無法,簽核",2,GOC,0,"[3.71064350e-04 2.74285048e-01 4.05098736e-01 1.15078494e-01
 8.85351183e-05 2.27673091e-02 1.66792259e-01 1.55185834e-02]"
5414,"SAP,168,QCI,無法,登入,168SAP,第一道,登入,第二道,無法,登入",0,BPM平台系統,4,"[9.3601900e-01 2.1600617e-05 3.8665497e-05 2.1007738e-05 5.6713950e-02
 6.4434791e-03 7.2968419e-04 1.2534093e-05]"
5132,"SAP,168,QCI,ZN95,中,資料,無法,轉成,excel,檔,求",0,BPM平台系統,4,"[9.87210155e-01 2.29566813e-05 3.33756943e-05 1.51362665e-05
 4.44324221e-03 7.50882691e-03 7.62172160e-04 4.20387096e-06]"
5133,"SAP,168,QCI,User,has,question,about,ZMAX,User,does,not,know,whether,she,needs,to,create,SO,in,168,when,she,s,consigning,parts,to,QCG,from,QSMC",0,BPM平台系統,4,"[9.74447906e-01 7.84634467e-05 1.08400134e-04 5.28270866e-05
 1.02155441e-02 1.25133274e-02 2.57685641e-03 6.74137164e-06]"
2918,"BPM,平台,系統,結單,發票,作業,問題,APP08",5,SAP-2X8(QSMC),0,"[5.9390194e-03 1.9606691e-02 3.7172098e-02 2.9972212e-03 1.0256441e-04
 8.8845694e-01 4.2688075e-02 3.0374981e-03]"
2533,"內部,資訊,系統,主管,簽核,中,無法,列出,所有,預報,加班,申單,無法,一次,簽核",3,R&D資訊系統,6,"[4.07878870e-05 8.03025663e-02 3.99001539e-02 7.87278712e-01
 1.08510561e-04 5.98271494e-04 1.34984935e-02 7.82725289e-02]"
17,"CAMP,出差,同仁,無法,登入,camp,委,同事,詢問",5,SAP-2X8(QSMC),1,"[1.6347274e-02 1.3742356e-03 2.5367357e-03 2.3529005e-04 1.5887019e-04
 9.7042173e-01 8.7892981e-03 1.3663556e-04]"
900,"SAP,168,QCI,無法,用舊,老闆,工號,登入,SAP,舊,老闆,離職,需要,開通,新老闆,工號,權限",0,BPM平台系統,4,"[9.1779602e-01 6.7281479e-05 1.1080988e-04 6.1946441e-05 7.0769623e-02
 8.6555984e-03 2.5304486e-03 8.2185406e-06]"
3120,"BPM,平台,系統,BPM,系統,表單,無法,進入",2,GOC,0,"[2.6616469e-04 2.6083598e-01 3.0767801e-01 2.5526476e-01 1.0248258e-04
 1.0321180e-02 1.4785440e-01 1.7677005e-02]"
1650,"BPM,平台,系統,北棟,1F,警衛,放行,無法,登入",2,GOC,0,"[3.1900921e-04 2.8281078e-01 4.0066451e-01 1.3118573e-01 8.3154155e-05
 2.1013066e-02 1.4222445e-01 2.1699285e-02]"
1956,"CAMP,使用,職等,忘記,登入,密碼,查詢",2,GOC,1,"[5.6740345e-04 2.7531502e-01 4.3576273e-01 7.6603442e-02 1.0540334e-04
 4.7837488e-02 1.3004537e-01 3.3763170e-02]"
9252,"SAP,168,QCI,208,轉,168,invoice,number,帶錯",0,BPM平台系統,4,"[9.8728019e-01 2.2127231e-05 3.2354863e-05 1.4574079e-05 4.5138649e-03
 7.4038282e-03 7.2879886e-04 4.2454308e-06]"
8468,"SAP,168,QCI,user,反應,說,BOM,COST,無法,DOWN",0,BPM平台系統,4,"[9.8621178e-01 2.6633059e-05 3.8352155e-05 1.7434004e-05 4.6723336e-03
 8.1452457e-03 8.8379212e-04 4.3641821e-06]"
121,"BPM,平台,系統,BPM,資料,無法,上傳",3,R&D資訊系統,0,"[1.2467008e-04 1.7943415e-01 1.4214185e-01 5.1604807e-01 1.1133824e-04
 3.9250888e-03 3.4779668e-02 1.2343514e-01]"
3528,"SAP,168,QCI,申,帳號,查,價格",0,BPM平台系統,4,"[9.1809809e-01 1.7975475e-05 3.3321809e-05 1.8484598e-05 7.5745881e-02
 5.4612365e-03 6.1169680e-04 1.3370335e-05]"
4097,"SAP,168,QCI,user,輸入,資料,後,168,價格,268,聯絡,電話,831",0,BPM平台系統,4,"[9.8455161e-01 3.3389046e-05 4.7332687e-05 2.0945843e-05 4.6592648e-03
 9.6172653e-03 1.0653090e-03 4.9170280e-06]"
6807,"SAP,168,QCI,user,反應,執行,Hub,報表,run,完,後,頁面,顯示,完成,卻,show,相關,同仁",0,BPM平台系統,4,"[9.7726476e-01 7.4173993e-05 9.9953664e-05 4.4787474e-05 6.2296609e-03
 1.4013015e-02 2.2668527e-03 6.8199574e-06]"
10896,"內部,資訊,系統,畫面,出現,error,message",2,GOC,6,"[6.9459644e-04 2.2202384e-01 3.3856949e-01 1.0141742e-01 1.3749961e-04
 2.6160719e-02 3.0627677e-01 4.7196085e-03]"
3994,"SAP,2X8,QSMC,SAP,帳號,LOCK,帳號,QCI,PUR4",0,BPM平台系統,5,"[9.9069136e-01 1.5851061e-05 2.3098439e-05 1.0211965e-05 3.1351803e-03
 5.5895327e-03 5.3167465e-04 3.0856420e-06]"
348,"BPM,平台,系統,PO,單號,發票,作業,無法,儲存",2,GOC,0,"[2.9324737e-04 2.7335653e-01 3.5872129e-01 1.7981651e-01 9.2102680e-05
 1.4223103e-02 1.5679744e-01 1.6699864e-02]"
214,"SAP,2X8,QSMC,user,做,SO,change,後,存檔,系統,顯示,無法,存檔,T,code,VA02",6,內部資訊系統,5,"[3.47842574e-02 1.90977547e-02 3.45972255e-02 8.02178029e-03
 7.01543468e-04 3.86781454e-01 5.15896499e-01 1.19420365e-04]"
4072,"SAP,168,QCI,user,反應,使用,BPM,系統,裡的,Customer,Data,表單,資料,原始,資料,不符,情形,需要,做,修改,相關,同仁",0,BPM平台系統,4,"[9.4917172e-01 3.8324317e-04 4.6575599e-04 2.1086328e-04 8.9296885e-03
 3.1731494e-02 9.0841437e-03 2.3032053e-05]"
4343,"網管,QCMC,出差,同仁,C,C,Huang,黃建智,工作,機,無法,進入,Win7,OS,系統,無法,自動,修復,QCMC,MIS,同仁,重灌,OS,方法,希望,桃園,MIS,3Q,聯絡,方式,QCMC,MVPN",3,R&D資訊系統,7,"[3.17435806e-05 5.63388243e-02 2.41959356e-02 8.00136149e-01
 1.17648167e-04 3.87753476e-04 9.66738258e-03 1.09124534e-01]"
513,"BPM,平台,系統,網路,不斷,出現,錯誤,訊息,BPM,進不去,內部,系統,正常,使用",3,R&D資訊系統,0,"[5.2723084e-05 4.1554160e-02 1.7534353e-02 9.0450412e-01 9.0609945e-05
 2.5901763e-04 3.2803737e-02 3.2012849e-03]"
4216,"SAP,168,QCI,SAP,無法,登入,出現,需要,遠端,權限,訊息,聯絡,電話",0,BPM平台系統,4,"[5.3564030e-01 3.9670864e-05 7.6714190e-05 4.8430855e-05 4.5725274e-01
 5.5854954e-03 1.3378196e-03 1.8843490e-05]"
6561,"SAP,168,QCI,ZKD9,Server,原,192,168,25,55,SAPFS1,已改,10,243,19,92,SAPFS2",0,BPM平台系統,4,"[9.8558909e-01 3.1350926e-05 4.4219480e-05 1.9483077e-05 3.9755944e-03
 9.3234302e-03 1.0122641e-03 4.5404759e-06]"
4282,"BPM,平台,系統,MRO,表單,7444,兩張,表單,目前,簽核,人,Celine,Tseng,曾彩蓮,目前,正在,假,表單,簽核,代理人,已,轉給,系統,不到,這兩張,表單",3,R&D資訊系統,0,"[3.02164390e-05 7.09048063e-02 3.24827991e-02 7.45783031e-01
 1.03230734e-04 4.63473436e-04 8.84113088e-03 1.41391352e-01]"
8542,"SAP,168,QCI,兩個,料號,查詢,部門,領料",0,BPM平台系統,4,"[9.8752636e-01 2.0681400e-05 3.0557494e-05 1.3861524e-05 4.7421739e-03
 6.9700792e-03 6.9216307e-04 4.1262651e-06]"
3984,"BPM,平台,系統,APP53,BPM,須,簽核,表單,出現,錯誤",3,R&D資訊系統,0,"[4.2786367e-05 8.2416005e-02 4.1861016e-02 7.6539469e-01 1.0812112e-04
 7.0935156e-04 1.3115087e-02 9.6352905e-02]"
7209,"SAP,168,QCI,168,帳號,鎖住",0,BPM平台系統,4,"[9.6116877e-01 1.8258666e-05 3.1791580e-05 1.6715321e-05 3.2303177e-02
 5.8217463e-03 6.3059665e-04 9.0724106e-06]"
7010,"SAP,168,QCI,Download,Asset,data,to,local,file,error",0,BPM平台系統,4,"[9.8743248e-01 2.5833795e-05 3.6448171e-05 1.5906817e-05 3.3100876e-03
 8.3363205e-03 8.3897857e-04 4.0355430e-06]"
3344,"SAP,168,QCI,USER,刪除,STITSC,中,DUMMY,資料,UER,說,已經,MAIL,",0,BPM平台系統,4,"[9.8673427e-01 2.9235924e-05 4.0554347e-05 1.7579110e-05 3.0752644e-03
 9.1562765e-03 9.4271818e-04 4.1169906e-06]"
20301,"網管,M7,廠區,382,確認,QCI,帳號,還在,現在,常駐,大陸,帳號,恢復,QCI,網域,密碼,QCI,合作,需要,QCI,帳號,登入,系統",0,BPM平台系統,7,"[9.8478031e-01 1.9446790e-05 3.0473773e-05 1.4366225e-05 9.6405586e-03
 4.8263096e-03 6.8514061e-04 3.3619549e-06]"
1321,"SAP,168,QCI,168,中,使用,T,code,異常",0,BPM平台系統,4,"[9.8652357e-01 2.8509936e-05 3.9918912e-05 1.7054757e-05 3.2444948e-03
 9.2431912e-03 8.9899398e-04 4.3462078e-06]"
747,"BPM,平台,系統,401,未經,授權,認證,無效,拒絕,存取",2,GOC,0,"[4.4315751e-04 2.5513741e-01 3.7934658e-01 1.1621752e-01 9.9926969e-05
 2.1888042e-02 2.1775863e-01 9.1086710e-03]"
2467,"SAP,2X8,QSMC,user,反應,會計,部門,許多,人,2x8,logon,fail,user,代表,先,連絡",2,GOC,5,"[4.98163281e-04 2.69715458e-01 4.16740060e-01 9.43875834e-02
 1.20729266e-04 2.67191101e-02 1.76751941e-01 1.50670381e-02]"
101,"SAP,2X8,QSMC,希望,使,ECN,E9,3959,E0,0181,尽快,268,生效",2,GOC,5,"[0.00237934 0.19975919 0.32306144 0.05130072 0.000365   0.11201924
 0.30506867 0.00604637]"
5138,"SAP,168,QCI,user,跑,ZMAN,程式,Cancel,掉,聯繫",0,BPM平台系統,4,"[9.85328138e-01 2.04563567e-05 3.12798293e-05 1.47480505e-05
 7.26061594e-03 6.64472673e-03 6.95247145e-04 4.73974251e-06]"
9618,"內部,資訊,系統,會議室,系統,問題",5,SAP-2X8(QSMC),6,"[6.5436191e-03 1.2198055e-02 2.3462614e-02 1.8692743e-03 9.0472357e-05
 9.1877997e-01 3.5699897e-02 1.3560355e-03]"
795,"SAP,2X8,QSMC,Delivery,無法,新增",2,GOC,5,"[0.00315276 0.19403416 0.31549484 0.04143273 0.00041029 0.18925568
 0.24683946 0.00938009]"
2157,"BPM,平台,系統,單號,收料,後,卻,信箱,中,收到,驗收,MRO,首頁,看到,驗收,流程,跑到,點,單據,內容,無法,簽核,砍單,想重,送,沒想到,砍單,後,無法,再,做,收料,動作",3,R&D資訊系統,0,"[7.4028343e-05 9.2243001e-02 5.1041994e-02 7.9279625e-01 1.3718108e-04
 8.8951993e-04 2.5341740e-02 3.7476309e-02]"
6445,"SAP,168,QCI,目前,僅能,使用,SAP23,SAP33,欲,增加,SAP22",0,BPM平台系統,4,"[9.8815387e-01 2.0674895e-05 3.0131496e-05 1.3303333e-05 3.8523155e-03
 7.2492086e-03 6.7645748e-04 4.0210130e-06]"
5145,"SAP,168,QCI,USER,反應,說,ZV24,中,價格,看不到,解決,1340",0,BPM平台系統,4,"[9.8675764e-01 2.8772694e-05 3.9900937e-05 1.7075161e-05 2.9888584e-03
 9.2487754e-03 9.1484841e-04 4.1568492e-06]"
971,"BPM,平台,系統,年,前,使用,簽核,正常,年,後,使用,出現,305,錯誤,訊息,附件,麻煩",3,R&D資訊系統,0,"[3.3784097e-05 6.5777697e-02 2.9493647e-02 8.2925403e-01 1.0361819e-04
 4.1529539e-04 1.1766495e-02 6.3155472e-02]"
3125,"BPM,平台,系統,BPM,設定,代理人,後,後面,發出,表單,套用,代理人,流程,新,代理人,收到,簽核,表單,通知",3,R&D資訊系統,0,"[2.5123089e-05 6.8481542e-02 3.3053603e-02 5.6140524e-01 9.0133013e-05
 5.3322932e-04 5.7987249e-03 3.3061242e-01]"
6070,"SAP,168,QCI,ZQE2,無法,匯出",0,BPM平台系統,4,"[8.3688885e-01 1.7761995e-05 3.4492175e-05 2.0042160e-05 1.5725042e-01
 5.1863180e-03 5.8259029e-04 1.9528265e-05]"
2141,"SAP,168,QCI,上傳,檔案,到,SAP,知道,上傳,檔案,存在,電腦,位置",0,BPM平台系統,4,"[8.9545041e-01 4.5580025e-05 7.9138517e-05 4.3631939e-05 9.4657399e-02
 8.1785833e-03 1.5326729e-03 1.2553217e-05]"
6176,"SAP,168,QCI,BOM,issue,in,168,please,check,it",0,BPM平台系統,4,"[9.8400474e-01 3.8560789e-05 5.2321429e-05 2.1465279e-05 2.8083043e-03
 1.1906838e-02 1.1628187e-03 4.9552928e-06]"
4659,"SAP,168,QCI,上海,員工,陳,小姐,591,扣,帳時,無法,帶出,cost,center",0,BPM平台系統,4,"[9.8784679e-01 2.2229866e-05 3.2076958e-05 1.4357896e-05 3.9256238e-03
 7.4207163e-03 7.3426490e-04 3.9902620e-06]"
18923,"BPM,平台,系統,雲端,Qco04,桌面,SKYPE,無法,開啟,開啟,時,SKYPE,跳出,程式,已經,停止,運作,訊息,而本機,打開,SKYPE,訊息,無法,傳出,接收,解決",6,內部資訊系統,0,"[7.5639354e-04 1.4211652e-01 1.6813393e-01 1.7457129e-01 1.6248188e-04
 9.1150999e-03 5.0424296e-01 9.0134161e-04]"
2132,"CAMP,電腦,名稱,An0513,確認,電腦,已,無需,使用,提出,電腦,帳戶,移除",7,網管,1,"[3.8072696e-05 6.4493574e-02 4.0783152e-02 3.0911243e-01 7.2906681e-05
 1.1715635e-03 5.1438450e-03 5.7918447e-01]"
25445,"網管,登入,QCI,後,無法,使用,鍵盤,打字",2,GOC,7,"[1.0350830e-03 2.0841835e-01 3.1808683e-01 7.0743829e-02 9.9684970e-05
 9.9538647e-02 8.1368506e-02 2.2070906e-01]"
8332,"SAP,168,QCI,星期二,當機,後,速度,很慢,user,反應,次",0,BPM平台系統,4,"[9.8303586e-01 2.5964744e-05 3.9303079e-05 1.8487788e-05 8.1747416e-03
 7.8376625e-03 8.6245983e-04 5.4541601e-06]"
2444,"內部,資訊,系統,Outlook,開啟,薪資,明細,時,出現,下面,訊息,內容,無法,透過,目前,認證,進行,存取,使用,Microsoft,帳戶,存取,內容,出現,已,取消,瀏覽,網頁,網頁,出現,下面,訊息,嘗試,連線到,Active,Directory,Rights,Management,Services,伺服器,時,發生,錯誤,稍後,再試,聯絡,系統,管理員",2,GOC,6,"[3.00460058e-04 2.80293465e-01 3.59549969e-01 1.99677363e-01
 1.17048985e-04 1.08898403e-02 1.15619652e-01 3.35521884e-02]"
4794,"BPM,平台,系統,無法,選擇,資產",2,GOC,0,"[2.6096881e-04 2.8986415e-01 3.8918248e-01 1.5666977e-01 8.2648119e-05
 1.6517326e-02 1.1570846e-01 3.1714264e-02]"
2146,"SAP,168,QCI,ZVSC,run,24,hours,no,answer,ension",0,BPM平台系統,4,"[9.7753114e-01 1.6287242e-05 2.7104286e-05 1.3708681e-05 1.6437570e-02
 5.3954488e-03 5.7256274e-04 6.1966134e-06]"
1066,"BPM,平台,系統,問,合約,審核,已,簽核,完畢,系統,未,通知,法務,執行,人,問我該,去,尋找,感謝",6,內部資訊系統,0,"[8.5323170e-04 6.1550412e-02 6.5225542e-02 1.6095193e-01 1.4711000e-04
 4.6850438e-03 7.0644361e-01 1.4313185e-04]"
616,"BPM,平台,系統,要點,傳送,時,發生,錯誤,伺服,要求,發生,未知,錯誤,伺服器,傳回,狀態,500,申單,編號,APP81",3,R&D資訊系統,0,"[7.4188763e-05 3.4309495e-02 1.4714873e-02 8.9924282e-01 1.0133498e-04
 2.6404214e-04 4.9882293e-02 1.4110357e-03]"
1523,"BPM,平台,系統,APP185,加入,驗人員,系統,出現,錯誤,畫面",6,內部資訊系統,0,"[1.2759389e-03 3.8225949e-02 4.5141440e-02 7.5703137e-02 1.4894642e-04
 5.8382079e-03 8.3361560e-01 5.0795839e-05]"
2710,"BPM,平台,系統,BPM,報廢,申單,無法",2,GOC,0,"[3.18880717e-04 2.88904846e-01 4.21883702e-01 1.12731606e-01
 7.79519978e-05 2.44565364e-02 1.19730823e-01 3.18956561e-02]"
1246,"BPM,平台,系統,畫面,出現,錯誤",2,GOC,0,"[3.7559375e-04 2.6580143e-01 3.8530886e-01 1.2632848e-01 8.9953566e-05
 2.0229580e-02 1.9013502e-01 1.1731103e-02]"
8856,"SAP,168,QCI,印表機,編號,QACC,刪除,資料",0,BPM平台系統,4,"[9.86946940e-01 1.90580813e-05 2.88373376e-05 1.35072205e-05
 5.97456330e-03 6.35958370e-03 6.53199153e-04 4.26320548e-06]"
173,"SAP,2X8,QSMC,部門,協理,欲,登入,268,down,cost,bom,第一層,sale01,無法,登入",6,內部資訊系統,5,"[1.5892768e-03 1.9026487e-01 2.9623699e-01 7.0346639e-02 2.7932166e-04
 4.7988113e-02 3.9008036e-01 3.2144012e-03]"
27121,"網管,大陸,出差,登入,後,出現,輸入,帳號,密碼,對話,窗,回,mail,sunny,yu,quantacn,com",3,R&D資訊系統,7,"[3.4082739e-05 6.5967470e-02 3.2444060e-02 5.9892428e-01 1.0391353e-04
 7.9290784e-04 7.1567982e-03 2.9457644e-01]"
5784,"SAP,168,QCI,Account,can,not,login",0,BPM平台系統,4,"[9.8749381e-01 2.6053604e-05 3.6031994e-05 1.4772249e-05 2.3080420e-03
 9.3122683e-03 8.0496183e-04 4.0256996e-06]"
576,"CAMP,CAMP,APP,打開,一片,空白,無法,使用,OS,版本,android,",7,網管,1,"[5.3569082e-05 8.5872747e-02 5.5650894e-02 3.9186284e-01 8.7965505e-05
 1.6254294e-03 8.0228476e-03 4.5682371e-01]"
2924,"SAP,2X8,QSMC,user,之前,sworm,建一支,ZIDR,現在,修改",2,GOC,5,"[1.5295917e-03 2.1866591e-01 3.5166875e-01 6.2712453e-02 2.7390115e-04
 6.8989761e-02 2.8951237e-01 6.6473298e-03]"
9778,"SAP,168,QCI,ZP33,back,BOM,跑,status,cancle",0,BPM平台系統,4,"[9.8919415e-01 1.6718586e-05 2.4865454e-05 1.1330727e-05 4.3386659e-03
 5.8400431e-03 5.7061971e-04 3.5799167e-06]"
9577,"SAP,168,QCI,so,沒辦法,刷",0,BPM平台系統,4,"[9.81228769e-01 1.63380028e-05 2.66416082e-05 1.31706665e-05
 1.26098888e-02 5.52940089e-03 5.70193632e-04 5.59098635e-06]"
18924,"BPM,平台,系統,PLM,系統,密碼,忘記,無法,登入,查詢,料件,取回,密碼",6,內部資訊系統,0,"[2.2000836e-03 2.6415823e-02 3.3727594e-02 3.9958950e-02 1.8589097e-04
 9.1443174e-03 8.8833916e-01 2.8304994e-05]"
4200,"BPM,平台,系統,無法,登入,BPM,網路,正常,系統,出勤,系統,登入",3,R&D資訊系統,0,"[1.8023919e-04 6.3119575e-02 3.6723666e-02 7.6591504e-01 1.2862135e-04
 8.6545263e-04 1.3172428e-01 1.3431781e-03]"
7537,"SAP,168,QCI,問有,一次,查詢,多筆,資料,方法,T,code,mmbe,zm02,匯入,含多,筆料號,資料表,再,匯出,一次,知道,料號,庫存量,不用,一筆筆,輸入,查詢,可行,問要,做,建議,方法",0,BPM平台系統,4,"[9.7925389e-01 6.6777204e-05 8.9637979e-05 4.0455401e-05 4.8109237e-03
 1.3581435e-02 2.1509773e-03 5.9552845e-06]"
9037,"SAP,168,QCI,使用,報修,需要,新增,印表機",0,BPM平台系統,4,"[9.7467107e-01 5.1715633e-05 7.0035341e-05 2.4287683e-05 1.7683668e-03
 2.2074724e-02 1.3323697e-03 7.3738033e-06]"
